architecture,model,dataset,chunk_size_kb,burst_length_s,result_ms,chunk_size_tokens,burst_enabled,burst_interval_s,chunks_produced,chunks_processed,chunks_persisted,total_duration_ms,throughput_chunks_per_s,throughput_tokens_per_s,success_rate,status,error_message
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,2.0,,1625.6299018859863,512,False,,5,5,5,8128.149509429932,0.6151461650895095,132.37945472726244,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,2.0,1,1534.6055507659912,512,True,2,5,5,5,7673.027753829956,0.6516332483620006,140.23147504750256,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,2.0,5,1635.2875709533691,512,True,2,5,5,5,8176.437854766846,0.6115132394830116,131.5976491367441,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,2.0,10,1635.197114944458,512,True,2,5,5,5,8175.98557472229,0.611547067237803,131.60492886957522,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,2.0,15,1634.9114894866943,512,True,2,5,5,5,8174.557447433472,0.6116539069120894,131.62792076748164,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,2.0,30,1534.8828792572021,512,True,2,5,5,5,7674.414396286011,0.6515155087819758,140.2061374898812,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,2.0,45,1635.1685523986816,512,True,2,5,5,5,8175.842761993408,0.6115577495256178,131.60722769791295,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,2.0,60,1635.226583480835,512,True,2,5,5,5,8176.132917404175,0.6115360465039309,131.60255720764593,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,5.0,,1625.3996849060059,1280,False,,5,5,5,8126.998424530029,0.6152332926395444,132.39820457602997,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,5.0,1,1534.7964763641357,1280,True,2,5,5,5,7673.982381820679,0.651552186495082,140.21403053374164,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,5.0,5,1635.0507259368896,1280,True,2,5,5,5,8175.253629684448,0.6116018201374129,131.61671169357126,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,5.0,10,1635.2973937988281,1280,True,2,5,5,5,8176.486968994141,0.6115095662673199,131.59685866072724,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,5.0,15,1635.0999355316162,1280,True,2,5,5,5,8175.499677658081,0.6115834135085281,131.61275058703524,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,5.0,30,1534.7274780273438,1280,True,2,5,5,5,7673.637390136719,0.6515814790032601,140.22033428150158,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,5.0,45,1635.111951828003,1280,True,2,5,5,5,8175.559759140015,0.6115789190348905,131.61178337630844,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,5.0,60,1634.9055767059326,1280,True,2,5,5,5,8174.527883529663,0.6116561190125955,131.62839681151056,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,10.0,,1625.2897262573242,2560,False,,5,5,5,8126.448631286621,0.6152749161238928,132.40716194986175,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,10.0,1,1534.93070602417,2560,True,2,5,5,5,7674.65353012085,0.6514952082691956,140.20176881953088,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,10.0,5,1640.2979850769043,2560,True,2,5,5,5,8201.489925384521,0.6096453260918415,131.1956741749643,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,10.0,10,1635.2396965026855,2560,True,2,5,5,5,8176.198482513428,0.611531142583388,131.6015018839451,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,10.0,15,1534.5861911773682,2560,True,2,5,5,5,7672.930955886841,0.6516414690482638,140.23324413918638,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,10.0,30,1634.7156047821045,2560,True,2,5,5,5,8173.5780239105225,0.6117272001776068,131.643693478221,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,10.0,45,1635.2174758911133,2560,True,2,5,5,5,8176.087379455566,0.6115394525459368,131.6032901878856,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,10.0,60,1635.0674152374268,2560,True,2,5,5,5,8175.337076187134,0.6115955774550071,131.61536826831755,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,20.0,,1524.6111392974854,5120,False,,5,5,5,7623.055696487427,0.655904954532067,141.1507462153008,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,20.0,1,1635.217809677124,5120,True,2,5,5,5,8176.08904838562,0.6115393277165024,131.60326332459132,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,20.0,5,1635.0520610809326,5120,True,2,5,5,5,8175.260305404663,0.6116013207181307,131.6166042185417,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,20.0,10,1634.893798828125,5120,True,2,5,5,5,8174.468994140625,0.6116605254217673,131.62934507076432,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,20.0,15,1534.800148010254,5120,True,2,5,5,5,7674.0007400512695,0.6515506278106764,140.21369510485755,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,20.0,30,1635.2919578552246,5120,True,2,5,5,5,8176.459789276123,0.6115115990122981,131.59729610744654,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,20.0,45,1634.8649501800537,5120,True,2,5,5,5,8174.324750900269,0.6116713187164887,131.63166778778836,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,20.0,60,1635.2364540100098,5120,True,2,5,5,5,8176.182270050049,0.6115323551818755,131.60176283513962,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,40.0,,1525.0873565673828,10240,False,,5,5,5,7625.436782836914,0.6557001444499334,141.10667108562566,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,40.0,1,1635.0454330444336,10240,True,2,5,5,5,8175.227165222168,0.6116037999861648,131.61713775702268,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,40.0,5,1634.9071502685547,10240,True,2,5,5,5,8174.535751342773,0.611655530306866,131.62827012203758,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,40.0,10,1635.0045680999756,10240,True,2,5,5,5,8175.022840499878,0.6116190862769828,131.6204273668067,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,40.0,15,1534.7324848175049,10240,True,2,5,5,5,7673.662424087524,0.6515793533352557,140.21987683774702,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,40.0,30,1635.3951930999756,10240,True,2,5,5,5,8176.975965499878,0.61147299699741,131.58898895384263,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,40.0,45,1635.273551940918,10240,True,2,5,5,5,8176.36775970459,0.6115184819158194,131.59877730828433,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,40.0,60,1634.8779201507568,10240,True,2,5,5,5,8174.389600753784,0.6116664661467732,131.6306235147856,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,80.0,,1524.9077320098877,20480,False,,5,5,5,7624.5386600494385,0.6557773818104792,141.12329256561512,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,80.0,1,1635.1648807525635,20480,True,2,5,5,5,8175.824403762817,0.6115591227349275,131.6075232125564,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,80.0,5,1635.1373195648193,20480,True,2,5,5,5,8175.686597824097,0.6115694309185868,131.60974153367988,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,80.0,10,1635.33296585083,20480,True,2,5,5,5,8176.66482925415,0.6114962646030441,131.5939961425751,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,80.0,15,1535.1861953735352,20480,True,2,5,5,5,7675.930976867676,0.6513867848822625,140.1784361066629,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,80.0,30,1635.1044654846191,20480,True,2,5,5,5,8175.522327423096,0.6115817191555499,131.61238596227435,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,80.0,45,1634.765386581421,20480,True,2,5,5,5,8173.8269329071045,0.6117085718894343,131.63968467060627,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,wikipedia,80.0,60,1634.9499225616455,20480,True,2,5,5,5,8174.7496128082275,0.6116395286488019,131.62482656522218,1.0,success,
