architecture,model,dataset,chunk_size_kb,burst_length_s,result_ms,chunk_size_tokens,burst_enabled,burst_interval_s,chunks_produced,chunks_processed,chunks_persisted,total_duration_ms,throughput_chunks_per_s,throughput_tokens_per_s,success_rate,status,error_message
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,2.0,30,1534.8040103912354,512,True,2,5,5,5,7674.020051956177,0.6515489881637011,140.21334225282848,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,2.0,45,1635.3818893432617,512,True,2,5,5,5,8176.909446716309,0.6114779713022143,131.59005942423653,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,2.0,60,1635.079002380371,512,True,2,5,5,5,8175.3950119018555,0.6115912433247481,131.6144355634858,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,5.0,,1625.4981994628906,1280,False,,5,5,5,8127.490997314453,0.6151960059570829,132.39018048196425,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,5.0,1,1534.5757961273193,1280,True,2,5,5,5,7672.878980636597,0.6516458831969176,140.23419406397667,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,5.0,5,1635.1140975952148,1280,True,2,5,5,5,8175.570487976074,0.6115781164572638,131.61161066160315,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,5.0,10,1635.01558303833,1280,True,2,5,5,5,8175.07791519165,0.6116149658596598,131.61954065299878,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,5.0,15,1635.2058410644531,1280,True,2,5,5,5,8176.029205322266,0.6115438037752118,131.60422657242557,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,5.0,30,1534.7781658172607,1280,True,2,5,5,5,7673.890829086304,0.6515599597857881,140.2157033459016,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,5.0,45,1635.1446628570557,1280,True,2,5,5,5,8175.723314285278,0.611566684413549,131.60915048579577,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,5.0,60,1634.8217964172363,1280,True,2,5,5,5,8174.108982086182,0.6116874647692682,131.6351424183465,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,10.0,,1625.4220485687256,2560,False,,5,5,5,8127.110242843628,0.6152248278412094,132.39638295142825,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,10.0,1,1534.8600387573242,2560,True,2,5,5,5,7674.300193786621,0.6515252040893804,140.20822392003467,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,10.0,5,1635.3144645690918,2560,True,2,5,5,5,8176.572322845459,0.6115031828227006,131.59548494344517,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,10.0,10,1640.1252746582031,2560,True,2,5,5,5,8200.626373291016,0.6097095236876932,131.20948949759156,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,10.0,15,1635.1053714752197,2560,True,2,5,5,5,8175.526857376099,0.6115813802860809,131.61231303756463,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,10.0,30,1534.9494457244873,2560,True,2,5,5,5,7674.7472286224365,0.6514872543753425,140.2000571415737,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,10.0,45,1635.0683689117432,2560,True,2,5,5,5,8175.341844558716,0.6115952207341474,131.61529150198854,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,10.0,60,1635.1275444030762,2560,True,2,5,5,5,8175.637722015381,0.6115730870187638,131.61052832643796,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,20.0,,1624.7394561767578,5120,False,,5,5,5,8123.697280883789,0.6154832986903277,132.45200587815853,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,20.0,1,1534.830617904663,5120,True,2,5,5,5,7674.153089523315,0.6515376930421097,140.21091154266202,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,20.0,5,1635.2092266082764,5120,True,2,5,5,5,8176.046133041382,0.6115425376324369,131.60395409850042,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,20.0,10,1634.7743034362793,5120,True,2,5,5,5,8173.8715171813965,0.6117052353331037,131.63896664368391,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,20.0,15,1534.6121311187744,5120,True,2,5,5,5,7673.060655593872,0.6516304541858225,140.230873740789,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,20.0,30,1635.1144313812256,5120,True,2,5,5,5,8175.572156906128,0.6115779916120444,131.61158379491195,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,20.0,45,1634.7325325012207,5120,True,2,5,5,5,8173.6626625061035,0.6117208657185963,131.6423303026419,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,20.0,60,1635.1765155792236,5120,True,2,5,5,5,8175.882577896118,0.611554771287657,131.60658678110377,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,40.0,,1625.3867149353027,10240,False,,5,5,5,8126.933574676514,0.6152382019683262,132.3992610635838,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,40.0,1,1534.6502780914307,10240,True,2,5,5,5,7673.251390457153,0.6516142565351443,140.22738800636304,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,40.0,5,1635.1187705993652,10240,True,2,5,5,5,8175.593852996826,0.611576368628832,131.61123452892465,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,40.0,10,1634.9141120910645,10240,True,2,5,5,5,8174.570560455322,0.6116529257436003,131.62770962002278,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,40.0,15,1534.6646308898926,10240,True,2,5,5,5,7673.323154449463,0.6516081623775605,140.226076543651,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,40.0,30,1635.2012157440186,10240,True,2,5,5,5,8176.006078720093,0.6115455335843784,131.60459882735822,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,40.0,45,1635.1958751678467,10240,True,2,5,5,5,8175.979375839233,0.6115475309019807,131.60502865010622,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,40.0,60,1634.8342418670654,10240,True,2,5,5,5,8174.171209335327,0.6116828081958622,131.63414032374956,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,80.0,,1525.3662109375,20480,False,,5,5,5,7626.8310546875,0.6555802749723907,141.0808751740585,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,80.0,1,1635.3600978851318,20480,True,2,5,5,5,8176.800489425659,0.6114861193526812,131.59181288469696,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,80.0,5,1634.8057270050049,20480,True,2,5,5,5,8174.028635025024,0.6116934773846303,131.63643633317244,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,80.0,10,1635.040807723999,20480,True,2,5,5,5,8175.204038619995,0.6116055301347584,131.61751008500002,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,80.0,15,1534.8148345947266,20480,True,2,5,5,5,7674.074172973633,0.6515443931476292,140.2123534053698,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,80.0,30,1635.2166175842285,20480,True,2,5,5,5,8176.083087921143,0.611539773536145,131.6033592649784,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,80.0,45,1635.3168964385986,20480,True,2,5,5,5,8176.584482192993,0.6115022734601502,131.5952892486243,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,wikipedia,80.0,60,1635.0219249725342,20480,True,2,5,5,5,8175.109624862671,0.6116125935233551,131.619030126226,1.0,success,
